"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_and_shape","correct"
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","rectangle","yes","rectangle",2,"posttest","rectangle_rectangle",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","rectangle","no","parallelogram",3,"posttest","parallelogram_rectangle",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","rectangle","no","square",4,"posttest","square_rectangle",FALSE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","parallelogram","yes","rectangle",5,"posttest","rectangle_parallelogram",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","parallelogram","yes","square",6,"posttest","square_parallelogram",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","parallelogram","yes","rhombus",7,"posttest","rhombus_parallelogram",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","parallelogram","yes","parallelogram",8,"posttest","parallelogram_parallelogram",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","rhombus","no","square",9,"posttest","square_rhombus",FALSE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","rhombus","yes","rectangle",10,"posttest","rectangle_rhombus",FALSE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","rhombus","no","parallelogram",11,"posttest","parallelogram_rhombus",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","rhombus","yes","rhombus",12,"posttest","rhombus_rhombus",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","square","yes","square",13,"posttest","square_square",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","square","no","parallelogram",14,"posttest","parallelogram_square",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","square","no","rectangle",15,"posttest","rectangle_square",TRUE
23,"33","M","None","Shaoes",2016-01-22 03:35:55,144370,"active_active","rhombus",18252,"entity","square","no","rhombus",16,"posttest","rhombus_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","parallelogram","no","rectangle",1,"pretest","parallelogram_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","square","yes","rhombus",2,"pretest","square_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","parallelogram","no","square",3,"pretest","parallelogram_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rhombus","no","rectangle",4,"pretest","rhombus_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rhombus","no","square",5,"pretest","rhombus_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","square","yes","parallelogram",6,"pretest","square_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","parallelogram","no","rhombus",7,"pretest","parallelogram_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rectangle","yes","parallelogram",8,"pretest","rectangle_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","square","yes","rectangle",9,"pretest","square_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rectangle","no","square",10,"pretest","rectangle_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rectangle","no","rhombus",11,"pretest","rectangle_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rhombus","no","parallelogram",12,"pretest","rhombus_parallelogram",FALSE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","yes","square",1,"pretest","square_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","no","parallelogram",2,"pretest","parallelogram_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","no","rectangle",3,"pretest","rectangle_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","no","rhombus",4,"pretest","rhombus_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","yes","square",5,"pretest","square_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","no","rectangle",6,"pretest","rectangle_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","no","parallelogram",7,"pretest","parallelogram_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","yes","rhombus",8,"pretest","rhombus_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","square",9,"pretest","square_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","rhombus",10,"pretest","rhombus_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","rectangle",11,"pretest","rectangle_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","parallelogram",12,"pretest","parallelogram_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","no","rhombus",13,"pretest","rhombus_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","no","parallelogram",14,"pretest","parallelogram_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","yes","rectangle",15,"pretest","rectangle_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","yes","square",16,"pretest","square_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"training","rhombus","no","parallelogram",NA,"1","parallelogram_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"training","rhombus","yes","square",NA,"2","square_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"training","rhombus","yes","square",NA,"2","square_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rectangle","no","square",1,"posttest","rectangle_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","square","yes","rectangle",2,"posttest","square_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","parallelogram","no","square",3,"posttest","parallelogram_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rectangle","no","rhombus",4,"posttest","rectangle_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","parallelogram","no","rhombus",5,"posttest","parallelogram_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","square","yes","parallelogram",6,"posttest","square_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","square","yes","rhombus",7,"posttest","square_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","parallelogram","no","rectangle",8,"posttest","parallelogram_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rhombus","no","square",9,"posttest","rhombus_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rhombus","no","parallelogram",10,"posttest","rhombus_parallelogram",FALSE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rectangle","yes","parallelogram",11,"posttest","rectangle_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"relational","rhombus","no","rectangle",12,"posttest","rhombus_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","no","rhombus",1,"posttest","rhombus_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","no","rectangle",2,"posttest","rectangle_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","no","parallelogram",3,"posttest","parallelogram_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","square","yes","square",4,"posttest","square_square",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","no","square",5,"posttest","square_rectangle",FALSE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","yes","rectangle",6,"posttest","rectangle_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","no","parallelogram",7,"posttest","parallelogram_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rectangle","no","rhombus",8,"posttest","rhombus_rectangle",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","yes","rhombus",9,"posttest","rhombus_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","no","rectangle",10,"posttest","rectangle_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","no","parallelogram",11,"posttest","parallelogram_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","rhombus","yes","square",12,"posttest","square_rhombus",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","rectangle",13,"posttest","rectangle_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","rhombus",14,"posttest","rhombus_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","parallelogram",15,"posttest","parallelogram_parallelogram",TRUE
24,"34","m","No comment. Thank you.","What people look at when learning.",2016-01-22 03:47:05,414213,"active_active","rhombus",36375,"entity","parallelogram","yes","square",16,"posttest","square_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","parallelogram","yes","rhombus",1,"pretest","parallelogram_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","square","yes","parallelogram",2,"pretest","square_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","square","no","rhombus",3,"pretest","square_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","parallelogram","yes","rectangle",4,"pretest","parallelogram_rectangle",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rectangle","no","rhombus",5,"pretest","rectangle_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rhombus","no","rectangle",6,"pretest","rhombus_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rectangle","yes","parallelogram",7,"pretest","rectangle_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rhombus","no","square",8,"pretest","rhombus_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","parallelogram","yes","square",9,"pretest","parallelogram_square",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","square","no","rectangle",10,"pretest","square_rectangle",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rhombus","yes","parallelogram",11,"pretest","rhombus_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rectangle","no","square",12,"pretest","rectangle_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","yes","square",1,"pretest","square_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","no","parallelogram",2,"pretest","parallelogram_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","no","rhombus",3,"pretest","rhombus_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","no","rectangle",4,"pretest","rectangle_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","yes","square",5,"pretest","square_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","yes","parallelogram",6,"pretest","parallelogram_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","yes","rectangle",7,"pretest","rectangle_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","yes","rhombus",8,"pretest","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","rectangle",9,"pretest","rectangle_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","rhombus",10,"pretest","rhombus_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","square",11,"pretest","square_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","parallelogram",12,"pretest","parallelogram_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","no","square",13,"pretest","square_rectangle",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","no","parallelogram",14,"pretest","parallelogram_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","no","rhombus",15,"pretest","rhombus_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","yes","rectangle",16,"pretest","rectangle_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rectangle","yes","rhombus",1,"posttest","rectangle_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","parallelogram","yes","rhombus",2,"posttest","parallelogram_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","parallelogram","yes","square",3,"posttest","parallelogram_square",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","square","no","rhombus",4,"posttest","square_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","square","yes","rectangle",5,"posttest","square_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rhombus","no","rectangle",6,"posttest","rhombus_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rhombus","yes","square",7,"posttest","rhombus_square",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rectangle","yes","parallelogram",8,"posttest","rectangle_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rectangle","yes","square",9,"posttest","rectangle_square",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","parallelogram","yes","rectangle",10,"posttest","parallelogram_rectangle",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","square","yes","parallelogram",11,"posttest","square_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"relational","rhombus","yes","parallelogram",12,"posttest","rhombus_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","no","parallelogram",1,"posttest","parallelogram_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","no","square",2,"posttest","square_rectangle",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","no","rhombus",3,"posttest","rhombus_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rectangle","yes","rectangle",4,"posttest","rectangle_rectangle",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","yes","rhombus",5,"posttest","rhombus_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","yes","parallelogram",6,"posttest","parallelogram_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","no","rectangle",7,"posttest","rectangle_rhombus",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","rhombus","no","square",8,"posttest","square_rhombus",FALSE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","no","rectangle",9,"posttest","rectangle_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","no","parallelogram",10,"posttest","parallelogram_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","no","rhombus",11,"posttest","rhombus_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","square","yes","square",12,"posttest","square_square",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","square",13,"posttest","square_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","rhombus",14,"posttest","rhombus_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","parallelogram",15,"posttest","parallelogram_parallelogram",TRUE
25,"31","f","","How well people learn through interactive activities.",2016-01-22 03:32:37,205998,"active_active","rhombus",18592,"entity","parallelogram","yes","rectangle",16,"posttest","rectangle_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","square","no","rhombus",1,"pretest","square_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rectangle","yes","parallelogram",2,"pretest","rectangle_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rectangle","no","square",3,"pretest","rectangle_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rhombus","no","parallelogram",4,"pretest","rhombus_parallelogram",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","square","yes","rectangle",5,"pretest","square_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rhombus","yes","square",6,"pretest","rhombus_square",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","parallelogram","no","rectangle",7,"pretest","parallelogram_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rhombus","yes","rectangle",8,"pretest","rhombus_rectangle",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","square","no","parallelogram",9,"pretest","square_parallelogram",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","parallelogram","yes","rhombus",10,"pretest","parallelogram_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rectangle","yes","rhombus",11,"pretest","rectangle_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","parallelogram","no","square",12,"pretest","parallelogram_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","no","parallelogram",1,"pretest","parallelogram_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","no","square",2,"pretest","square_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","no","rectangle",3,"pretest","rectangle_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","yes","rhombus",4,"pretest","rhombus_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","rectangle",5,"pretest","rectangle_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","parallelogram",6,"pretest","parallelogram_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","square",7,"pretest","square_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","rhombus",8,"pretest","rhombus_parallelogram",TRUE
